height,weight,label
165,63,normal
173,76,fat
151,49,normal
180,49,thin
156,83,fat
147,53,normal
159,43,thin
152,46,normal
145,58,fat
170,43,thin
140,59,fat
182,48,thin
175,81,fat
185,75,normal
151,51,normal
163,46,thin
156,43,thin
182,82,normal
174,78,fat
187,77,normal
163,76,fat
182,60,thin
146,62,fat
155,61,fat
160,57,normal
176,72,normal
184,68,normal
187,75,normal
173,62,normal
189,85,normal
169,69,normal
172,71,normal
146,83,fat
172,68,normal
181,51,thin
148,84,fat
166,43,thin
147,49,normal
181,84,fat
153,56,normal
157,53,normal
167,76,fat
171,60,normal
155,59,normal
167,44,thin
146,83,fat
165,82,fat
146,49,normal
181,74,normal
159,72,fat
150,67,fat
155,51,normal
159,74,fat
146,69,fat
145,42,normal
144,59,fat
186,44,thin
189,75,normal
187,54,thin
167,42,thin
184,71,normal
172,73,normal
151,76,fat
177,74,normal
166,81,fat
162,49,normal
190,52,thin
156,51,normal
144,42,normal
146,40,normal
159,75,fat
181,40,thin
186,42,thin
168,61,normal
169,59,normal
158,52,normal
167,62,normal
179,76,normal
148,69,fat
187,41,thin
180,46,thin
161,60,normal
143,40,normal
149,75,fat
185,74,normal
186,51,thin
183,56,thin
155,84,fat
181,76,normal
161,75,fat
189,73,normal
159,65,fat
185,74,normal
141,80,fat
172,63,normal
152,73,fat
157,44,thin
187,61,thin
142,51,fat
169,67,normal
184,49,thin
164,43,thin
150,46,normal
176,48,thin
167,59,normal
170,79,fat
149,64,fat
143,72,fat
158,66,fat
141,53,fat
158,75,fat
177,82,fat
151,80,fat
172,69,normal
140,59,fat
159,72,fat
168,48,thin
140,51,fat
162,45,thin
160,54,normal
172,80,fat
183,75,normal
188,64,thin
183,55,thin
182,61,thin
185,76,normal
144,69,fat
180,74,normal
163,55,normal
155,56,normal
183,70,normal
166,79,fat
184,74,normal
149,75,fat
145,61,fat
186,62,thin
145,69,fat
152,82,fat
177,59,normal
184,82,normal
181,59,thin
190,72,normal
160,61,normal
163,56,normal
166,84,fat
159,64,fat
175,51,thin
147,59,fat
156,69,fat
146,45,normal
141,61,fat
154,43,thin
185,58,thin
189,68,normal
170,84,fat
189,49,thin
174,49,thin
161,56,normal
151,41,thin
155,52,normal
168,53,normal
150,43,normal
149,73,fat
146,43,normal
164,62,normal
158,41,thin
146,65,fat
173,48,thin
142,47,normal
174,81,fat
160,82,fat
146,75,fat
154,56,normal
172,58,normal
146,51,normal
171,46,thin
150,64,fat
147,50,normal
168,54,normal
184,44,thin
142,55,fat
153,68,fat
170,54,normal
153,59,fat
173,54,thin
144,83,fat
185,42,thin
178,48,thin
183,60,thin
166,78,fat
144,71,fat
181,72,normal
157,83,fat
181,76,normal
187,80,normal
148,43,normal
157,83,fat
143,48,normal
186,83,normal
140,83,fat
176,65,normal
165,66,normal
179,78,normal
170,75,fat
140,62,fat
186,60,thin
174,64,normal
190,54,thin
155,53,normal
180,59,thin
169,57,normal
146,41,normal
180,79,normal
157,74,fat
163,61,normal
142,60,fat
178,72,normal
173,70,normal
185,55,thin
183,63,normal
172,49,thin
157,70,fat
157,74,fat
183,73,normal
161,66,fat
166,56,normal
159,56,normal
166,77,fat
167,42,thin
170,59,normal
166,49,thin
151,63,fat
185,70,normal
162,44,thin
173,60,normal
165,79,fat
183,58,thin
158,46,thin
165,46,thin
140,40,normal
186,55,thin
153,76,fat
165,69,fat
169,70,normal
170,45,thin
182,76,normal
170,84,fat
180,41,thin
184,80,normal
141,64,fat
141,42,normal
162,78,fat
161,78,fat
171,42,thin
181,77,normal
144,74,fat
158,73,fat
166,57,normal
148,54,normal
145,66,fat
179,63,normal
151,42,thin
142,84,fat
190,56,thin
152,74,fat
183,58,thin
174,44,thin
188,60,thin
183,42,thin
164,48,thin
142,58,fat
188,82,normal
165,42,thin
156,50,normal
157,60,normal
182,84,fat
160,76,fat
189,79,normal
141,40,normal
160,76,fat
140,53,fat
184,84,normal
147,50,normal
153,81,fat
165,42,thin
184,51,thin
187,47,thin
162,46,thin
148,63,fat
185,55,thin
183,61,thin
168,66,normal
146,84,fat
144,49,normal
155,66,fat
150,46,normal
153,80,fat
166,50,thin
169,79,fat
148,46,normal
185,49,thin
159,74,fat
140,61,fat
183,60,thin
175,51,thin
190,77,normal
161,58,normal
174,55,thin
182,53,thin
167,69,normal
185,73,normal
189,56,thin
146,71,fat
184,51,thin
182,47,thin
151,79,fat
150,51,normal
160,73,fat
159,53,normal
141,41,normal
144,62,fat
158,78,fat
175,81,fat
154,57,normal
145,68,fat
144,65,fat
160,74,fat
173,83,fat
190,53,thin
180,71,normal
178,68,normal
186,63,thin
172,43,thin
154,70,fat
145,62,fat
153,69,fat
172,62,normal
148,49,normal
180,54,thin
165,69,fat
154,57,normal
182,81,normal
162,70,fat
140,50,fat
175,54,thin
182,58,thin
183,48,thin
161,43,thin
186,56,thin
165,55,normal
175,68,normal
154,49,normal
165,46,thin
143,78,fat
167,72,fat
171,54,thin
142,63,fat
144,76,fat
153,72,fat
158,78,fat
174,58,normal
150,78,fat
162,66,fat
160,56,normal
144,55,fat
179,71,normal
174,75,normal
177,66,normal
189,58,thin
190,43,thin
190,67,normal
180,79,normal
185,63,thin
157,57,normal
186,51,thin
160,48,normal
143,47,normal
175,71,normal
179,54,thin
159,75,fat
149,46,normal
157,51,normal
166,73,fat
179,50,thin
188,83,normal
150,81,fat
188,84,normal
144,50,normal
184,44,thin
145,58,fat
169,81,fat
177,47,thin
172,67,normal
177,53,thin
168,46,thin
184,83,normal
164,64,normal
164,48,thin
173,73,normal
169,43,thin
184,40,thin
178,61,normal
170,63,normal
144,59,fat
172,50,thin
147,62,fat
144,77,fat
167,79,fat
172,71,normal
179,75,normal
163,78,fat
159,77,fat
147,40,normal
168,78,fat
171,69,normal
141,79,fat
170,61,normal
151,52,normal
147,76,fat
187,73,normal
175,63,normal
190,70,normal
169,61,normal
189,74,normal
150,42,normal
167,52,normal
146,70,fat
171,85,fat
162,64,normal
184,52,thin
180,57,thin
154,75,fat
141,66,fat
157,45,thin
155,58,normal
157,75,fat
164,42,thin
185,40,thin
155,73,fat
182,55,thin
184,56,thin
188,68,normal
151,48,normal
179,47,thin
179,40,thin
151,55,normal
185,71,normal
146,47,normal
174,41,thin
153,66,fat
165,85,fat
188,53,thin
141,53,fat
165,40,thin
148,64,fat
143,43,normal
177,72,normal
143,48,normal
180,52,thin
160,43,thin
147,61,fat
142,40,normal
173,73,normal
181,63,normal
146,79,fat
146,83,fat
144,70,fat
185,62,thin
168,47,thin
188,40,thin
154,75,fat
149,46,normal
146,41,normal
173,82,fat
171,53,thin
144,70,fat
157,47,normal
146,40,normal
140,57,fat
183,40,thin
165,61,normal
168,62,normal
178,53,thin
174,59,normal
182,50,thin
154,85,fat
162,69,fat
176,81,fat
181,82,fat
177,52,thin
165,71,fat
151,59,fat
143,49,normal
144,58,fat
143,79,fat
177,43,thin
151,75,fat
144,76,fat
142,74,fat
144,45,normal
186,40,thin
164,59,normal
150,82,fat
148,79,fat
161,79,fat
170,64,normal
144,80,fat
147,44,normal
158,70,fat
185,70,normal
141,66,fat
149,47,normal
175,73,normal
179,53,thin
190,73,normal
183,70,normal
169,71,normal
169,45,thin
162,62,normal
148,57,fat
154,69,fat
153,51,normal
164,63,normal
168,68,normal
187,76,normal
176,77,normal
141,76,fat
181,60,thin
182,78,normal
186,48,thin
156,53,normal
179,71,normal
142,52,fat
150,76,fat
182,58,thin
145,60,fat
143,84,fat
173,48,thin
150,65,fat
179,71,normal
175,67,normal
185,65,normal
190,43,thin
142,50,normal
184,48,thin
163,62,normal
159,79,fat
184,83,normal
143,68,fat
181,75,normal
186,83,normal
180,76,normal
153,67,fat
150,49,normal
188,73,normal
186,58,thin
140,82,fat
173,70,normal
151,72,fat
142,40,normal
168,53,normal
171,70,normal
184,79,normal
177,43,thin
185,74,normal
142,47,normal
144,69,fat
166,60,normal
144,44,normal
173,58,normal
147,44,normal
159,43,thin
143,58,fat
177,59,normal
181,85,fat
182,48,thin
157,48,normal
169,73,fat
175,41,thin
155,41,thin
157,62,fat
155,53,normal
158,41,thin
154,73,fat
145,54,fat
162,70,fat
151,55,normal
147,72,fat
167,84,fat
161,50,normal
150,40,thin
146,51,normal
176,77,normal
149,61,fat
188,44,thin
152,69,fat
154,47,normal
174,62,normal
172,72,normal
149,59,fat
176,55,thin
170,63,normal
180,79,normal
153,80,fat
154,51,normal
141,71,fat
176,54,thin
173,59,normal
146,78,fat
151,62,fat
181,46,thin
184,49,thin
150,54,normal
179,63,normal
185,58,thin
150,58,fat
165,75,fat
157,70,fat
170,48,thin
181,42,thin
162,42,thin
173,56,normal
161,50,normal
181,77,normal
161,59,normal
186,42,thin
161,40,thin
181,51,thin
151,83,fat
177,51,thin
167,75,fat
157,74,fat
166,56,normal
162,61,normal
155,42,thin
163,42,thin
177,56,thin
161,72,fat
173,62,normal
177,74,normal
166,59,normal
148,77,fat
149,73,fat
150,49,normal
189,83,normal
187,64,thin
177,52,thin
166,60,normal
162,43,thin
177,73,normal
143,43,normal
151,81,fat
156,69,fat
140,49,fat
182,51,thin
141,68,fat
176,83,fat
162,80,fat
179,64,normal
174,65,normal
184,85,fat
181,75,normal
142,63,fat
155,67,fat
185,85,normal
140,75,fat
146,63,fat
175,54,thin
153,47,normal
182,54,thin
149,51,normal
180,59,thin
155,45,normal
182,62,normal
146,65,fat
188,78,normal
171,85,fat
173,75,fat
183,81,normal
173,60,normal
146,53,normal
189,67,normal
157,61,normal
176,73,normal
143,42,normal
175,55,thin
140,43,normal
162,54,normal
141,83,fat
181,79,normal
184,49,thin
171,81,fat
144,49,normal
146,71,fat
150,62,fat
180,49,thin
173,61,normal
177,84,fat
188,83,normal
140,74,fat
166,54,normal
165,67,normal
180,46,thin
141,63,fat
169,78,fat
158,65,fat
181,70,normal
169,66,normal
145,43,normal
147,68,fat
162,74,fat
164,60,normal
150,44,normal
140,45,normal
180,62,normal
171,68,normal
165,54,normal
157,61,normal
184,65,normal
143,62,fat
172,48,thin
161,70,fat
186,42,thin
188,72,normal
158,65,fat
149,56,fat
162,52,normal
166,71,fat
148,70,fat
166,67,normal
151,61,fat
184,50,thin
144,43,normal
146,70,fat
168,55,normal
181,69,normal
147,79,fat
184,44,thin
159,62,normal
152,66,fat
184,64,normal
157,41,thin
146,40,normal
152,45,normal
179,55,thin
189,65,thin
143,50,normal
149,85,fat
165,51,normal
186,55,thin
157,81,fat
172,51,thin
150,85,fat
179,70,normal
152,46,normal
165,55,normal
157,78,fat
189,43,thin
188,44,thin
180,60,normal
184,49,thin
190,60,thin
141,83,fat
172,83,fat
147,52,normal
177,81,fat
176,85,fat
176,46,thin
157,84,fat
183,57,thin
148,78,fat
143,67,fat
151,56,normal
188,53,thin
180,49,thin
175,57,normal
152,72,fat
147,77,fat
153,84,fat
159,40,thin
153,52,normal
140,54,fat
159,42,thin
145,66,fat
143,55,fat
161,72,fat
171,45,thin
187,62,thin
152,66,fat
149,85,fat
153,45,normal
164,44,thin
147,43,normal
173,65,normal
181,44,thin
174,69,normal
179,43,thin
148,52,normal
172,47,thin
178,69,normal
167,67,normal
148,44,normal
190,54,thin
168,41,thin
161,60,normal
181,78,normal
168,70,normal
153,45,normal
142,51,fat
159,85,fat
169,58,normal
184,69,normal
160,84,fat
149,65,fat
153,52,normal
167,50,thin
169,85,fat
158,71,fat
162,46,thin
165,51,normal
143,44,normal
174,72,normal
177,48,thin
176,80,fat
157,40,thin
167,72,fat
175,40,thin
168,63,normal
160,52,normal
160,85,fat
144,70,fat
166,71,fat
179,56,thin
150,71,fat
167,53,normal
171,66,normal
155,85,fat
159,45,thin
152,85,fat
141,52,fat
176,49,thin
155,75,fat
158,51,normal
158,51,normal
188,62,thin
183,43,thin
183,68,normal
157,54,normal
151,65,fat
173,69,normal
165,79,fat
188,43,thin
175,79,fat
184,66,normal
145,54,fat
166,82,fat
178,79,normal
156,68,fat
153,57,normal
148,76,fat
152,47,normal
174,64,normal
151,70,fat
145,41,normal
152,85,fat
162,69,fat
152,51,normal
188,84,normal
156,40,thin
160,70,fat
183,69,normal
164,61,normal
167,46,thin
175,54,thin
166,52,normal
189,77,normal
187,85,normal
159,52,normal
171,67,normal
189,74,normal
189,74,normal
142,42,normal
188,69,normal
149,61,fat
175,84,fat
157,53,normal
188,75,normal
148,70,fat
146,74,fat
147,51,normal
172,54,thin
143,42,normal
142,52,fat
154,74,fat
190,72,normal
171,71,normal
181,42,thin
165,64,normal
161,80,fat
189,53,thin
179,55,thin
175,68,normal
163,66,normal
168,64,normal
184,68,normal
169,85,fat
185,82,normal
156,41,thin
150,79,fat
151,51,normal
160,62,normal
180,82,fat
184,53,thin
169,81,fat
186,70,normal
140,48,normal
184,50,thin
159,81,fat
141,47,normal
152,43,normal
157,77,fat
170,73,fat
148,56,fat
186,71,normal
167,72,fat
178,80,fat
168,68,normal
154,55,normal
185,52,thin
175,60,normal
187,47,thin
184,72,normal
187,54,thin
172,79,fat
152,69,fat
173,84,fat
158,72,fat
145,53,fat
171,47,thin
185,81,normal
175,71,normal
177,53,thin
183,60,thin
162,45,thin
165,47,thin
181,46,thin
151,64,fat
181,74,normal
175,82,fat
179,78,normal
188,73,normal
172,53,thin
173,77,fat
178,80,fat
190,83,normal
142,80,fat
181,69,normal
146,65,fat
154,54,normal
185,79,normal
188,67,normal
188,77,normal
148,82,fat
171,77,fat
142,40,normal
190,85,normal
155,82,fat
189,49,thin
159,56,normal
170,41,thin
166,62,normal
163,44,thin
160,56,normal
169,81,fat
151,67,fat
161,40,thin
145,40,normal
145,48,normal
144,74,fat
179,52,thin
144,73,fat
190,68,normal
179,64,normal
147,44,normal
175,58,normal
156,63,fat
160,78,fat
184,81,normal
144,73,fat
167,41,thin
158,40,thin
170,42,thin
159,77,fat
143,49,normal
159,43,thin
163,71,fat
146,49,normal
162,80,fat
141,73,fat
145,79,fat
168,83,fat
147,46,normal
142,74,fat
187,64,thin
175,62,normal
165,48,thin
187,44,thin
171,55,normal
176,53,thin
183,59,thin
186,78,normal
157,62,fat
142,57,fat
154,64,fat
160,42,thin
154,57,normal
154,52,normal
144,41,normal
149,54,normal
179,66,normal
174,46,thin
156,55,normal
153,82,fat
177,48,thin
153,81,fat
163,51,normal
176,43,thin
187,73,normal
171,68,normal
160,61,normal
151,43,normal
183,82,normal
183,41,thin
140,47,normal
143,78,fat
143,76,fat
169,42,thin
165,72,fat
155,43,thin
190,62,thin
154,69,fat
162,70,fat
171,59,normal
161,51,normal
188,52,thin
169,69,normal
158,72,fat
143,45,normal
178,45,thin
184,52,thin
177,75,normal
142,40,normal
178,45,thin
171,44,thin
163,60,normal
145,41,normal
174,69,normal
168,58,normal
141,85,fat
160,43,thin
180,62,normal
180,83,fat
164,62,normal
190,74,normal
189,44,thin
146,59,fat
174,60,normal
170,60,normal
140,74,fat
185,47,thin
169,41,thin
161,53,normal
155,50,normal
171,59,normal
173,65,normal
160,76,fat
169,76,fat
183,83,normal
180,52,thin
151,78,fat
169,42,thin
142,73,fat
161,65,fat
150,45,normal
179,52,thin
185,49,thin
175,58,normal
146,50,normal
169,50,thin
178,43,thin
147,67,fat
143,41,normal
146,56,fat
151,62,fat
180,62,normal
180,77,normal
188,84,normal
177,40,thin
141,69,fat
142,74,fat
182,55,thin
179,57,thin
177,63,normal
166,47,thin
143,41,normal
166,58,normal
185,80,normal
189,80,normal
174,51,thin
161,40,thin
148,63,fat
173,73,normal
